,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
70,70,0,35,0,5,0,4,0,4,0,5,0,5,0,4,0,4,0,3,0,4,0,9,0,6,0,4,0,4,0,3,0,3,0,7,0,4,0,4
71,71,0,10,0,3,0,3,0,4,0,3,0,2,0,3,0,3,0,3,0,4,0,7,0,5,0,4,0,3,0,4,0,3,0,4,0,3,0,3
72,72,0,21,0,7,0,9,0,9,0,7,0,6,0,6,0,6,0,6,0,7,0,12,0,12,0,9,0,6,0,11,0,7,0,7,0,6,0,6
73,73,0,16,0,4,0,5,0,4,0,5,0,4,0,3,0,4,0,3,0,5,0,9,0,6,0,4,0,4,0,5,0,4,0,7,0,4,0,4
74,74,0,42,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0
75,75,0,17,0,4,0,6,0,7,0,4,0,3,0,4,0,3,0,4,0,4,0,6,0,6,0,5,0,3,0,6,0,5,0,4,0,3,0,4
76,76,0,19,0,3,0,6,0,7,0,3,0,3,0,3,0,4,0,3,0,5,0,6,0,6,0,4,0,4,0,7,0,3,0,4,0,3,0,4
77,77,0,21,0,4,0,4,0,7,0,4,0,3,0,3,0,3,0,3,0,4,0,7,0,5,0,4,0,3,0,6,0,4,0,5,0,4,0,3
78,78,0,19,0,2,0,3,0,3,0,3,0,3,0,2,0,3,0,3,0,3,0,5,0,5,0,2,0,3,0,4,0,2,0,3,0,2,0,3
79,79,0,27,0,3,0,2,0,3,0,3,0,2,0,3,0,3,0,2,0,3,0,7,0,3,0,3,0,2,0,5,0,3,0,3,0,2,0,2
80,80,0,26,0,3,0,3,0,3,0,2,0,11,0,3,0,2,0,2,0,3,0,7,0,5,0,4,0,3,0,4,0,2,0,3,0,4,0,3
81,81,0,2,0,4,0,5,0,6,0,5,0,4,0,4,0,5,0,4,0,5,0,10,0,8,0,5,0,4,0,7,0,4,0,5,0,4,0,4
82,82,0,5,0,4,0,4,0,8,0,6,0,5,0,4,0,4,0,3,0,5,0,9,0,8,0,5,0,4,0,6,0,4,0,6,0,4,0,4
83,83,0,6,0,5,0,7,0,7,0,5,0,4,0,4,0,5,0,5,0,5,0,8,0,8,0,7,0,4,0,5,0,4,0,5,0,4,0,4
84,84,0,111,0,2,0,5,0,4,0,3,0,2,0,3,0,2,0,2,0,3,0,6,0,5,0,3,0,3,0,4,0,3,0,4,0,2,0,2
